theta,pi_theta,marginal_return,s_star
0.08796961671002901,0.36921063415148986,-0.022997382439693684,0.0
0.6684096944868629,0.16605660692959798,0.0034126410991522603,0.0341264109915226
0.6470184276247148,0.1735435503313498,0.0024393384569245218,0.024393384569245218
0.8432270968240985,0.1048705161115655,0.011366832905496482,0.11366832905496482
0.6564748066395706,0.17023381767615028,0.0028696037021004595,0.028696037021004595
0.7188501668845749,0.14840244159039878,0.005707682593248154,0.05707682593248154
0.5245235784422138,0.2164167475452252,-0.0031341771808792787,0.0
0.19682895850781174,0.33110986452226593,-0.018044282387894576,0.0
0.18917257492971967,0.33378959877459813,-0.018392647840697763,0.0
0.6902678708675382,0.15840624519636165,0.004407188124472983,0.044071881244729834
0.2888366560762786,0.2989071703733025,-0.013857932148529328,0.0
0.6129347573515459,0.18547283492695893,0.0008885314594953356,0.008885314594953356
0.5849513385047591,0.1952670315233343,-0.0003847140980334611,0.0
0.9391844693617168,0.07128543572339907,0.01573289335595812,0.1573289335595812
0.5297092625459398,0.2146017581089211,-0.002898228554159745,0.0
0.7540290109881019,0.1360898461541643,0.007308319999958637,0.07308319999958637
0.9816036387792518,0.05643872642726183,0.01766296556445596,0.1766296556445596
0.504003108622167,0.22359891198224155,-0.004067858557691404,0.0
0.2712272346243256,0.30507046788148606,-0.014659160824593193,0.0
0.4783257509864077,0.2325859871547573,-0.0052361783301184545,0.0
0.9057037471964062,0.08300368848125783,0.014209520497436479,0.14209520497436479
0.6619860107463378,0.16830489623878178,0.0031203634889583644,0.031203634889583644
0.641109761705987,0.17561158340290456,0.0021704941576224032,0.021704941576224032
0.6141008426224359,0.18506470508214742,0.000941588339320832,0.00941588339320832
0.6961134205323847,0.15636030281366536,0.004673160634223499,0.04673160634223499
0.31645623337110956,0.28924031832011166,-0.01260124138161452,0.0
0.18638357236108533,0.33476574967362016,-0.01851954745757062,0.0
0.47326079459500026,0.23435872189174992,-0.005466633845927493,0.0
0.59142338063865,0.19300181677647252,-9.023618094142899e-05,0.0
0.5900415370196892,0.1934854620431088,-0.00015311006560414508,0.0
0.9288953835758081,0.07488661574846717,0.015264739952699266,0.15264739952699266
0.7352359044389203,0.1426674334463779,0.006453233651970872,0.06453233651970872
